Customer ID,Name,Account Type,Category,Transaction Type,Amount (INR),Date,City,Risk Level
HSBC11141,Manish Mehta,Savings,EMI,Credit,9151,2024-07-18,Hyderabad,Low
HSBC11142,Geeta Shah,Savings,Dining,Credit,4757,2024-11-15,Pune,Low
HSBC11143,Rahul Gupta,Current,Shopping,Debit,4127,2024-12-30,Jaipur,Low
HSBC11144,Harish Joshi,Credit,Online Purchase,Debit,3520,2024-11-19,Nagpur,Low
HSBC11145,Dinesh Kumar,Credit,Salary,Credit,39169,2024-12-07,Ahmedabad,Medium
HSBC11146,Vikram Nair,Savings,Education,Debit,2884,2024-07-14,Jaipur,Low
HSBC11147,Manish Das,Savings,Salary,Credit,65275,2024-08-07,Vadodara,High
HSBC11148,Sunita Agarwal,Savings,Grocery,Debit,2202,2024-05-31,Hyderabad,Low
HSBC11149,Kavya Rao,Current,Dining,Credit,2345,2024-08-15,Nagpur,Low
HSBC11150,Asha Kumar,Credit,EMI,Debit,184,2024-01-21,Jaipur,Low
HSBC11151,Vijay Iyer,Savings,Salary,Credit,49397,2024-01-28,Bhopal,Medium
HSBC11152,Sunita Shah,Fixed Deposit,Travel,Credit,4917,2024-11-18,Mumbai,Low
HSBC11153,Vikram Bose,Savings,Online Purchase,Credit,9393,2024-03-05,Delhi,Low
HSBC11154,Pooja Tiwari,Current,Salary,Credit,53224,2024-08-27,Chennai,High
HSBC11155,Aditya Mehta,Current,Shopping,Debit,2427,2024-11-21,Hyderabad,Low
HSBC11156,Meena Bose,Savings,Online Purchase,Debit,6596,2024-07-12,Bengaluru,Low
HSBC11157,Rajesh Chopra,Fixed Deposit,Travel,Debit,3800,2024-09-03,Mumbai,Low
HSBC11158,Dinesh Malhotra,Savings,Investment,Debit,2838,2024-10-31,Jaipur,Low
HSBC11159,Kavya Mishra,Current,Salary,Credit,41067,2024-11-06,Ahmedabad,Medium
HSBC11160,Vikram Nair,Current,Investment,Credit,28345,2024-04-07,Mumbai,Medium
HSBC11161,Aarav Das,Credit,Travel,Debit,9675,2024-07-10,Kolkata,Low
HSBC11162,Sudha Iyer,Savings,Shopping,Credit,1068,2024-03-04,Kolkata,Low
HSBC11163,Harish Joshi,Current,Investment,Debit,27669,2024-06-27,Jaipur,Medium
HSBC11164,Sudha Reddy,Savings,Dining,Debit,635,2024-05-06,Hyderabad,Low
HSBC11165,Rajesh Patel,Credit,Dining,Debit,2333,2024-05-13,Surat,Low
HSBC11166,Geeta Kumar,Credit,Salary,Credit,34568,2024-12-05,Indore,Medium
HSBC11167,Aditya Sharma,Savings,Transfer,Credit,5682,2024-10-27,Bhopal,Low
HSBC11168,Neha Das,Current,ATM Withdrawal,Credit,2244,2024-08-06,Chennai,Low
HSBC11169,Nisha Das,Fixed Deposit,Education,Debit,3588,2024-02-15,Delhi,Low
HSBC11170,Harish Reddy,Current,Rent,Credit,6641,2024-07-22,Nagpur,Low
HSBC11171,Nisha Sharma,Current,Transfer,Credit,6994,2024-09-25,Kolkata,Low
HSBC11172,Sanjay Malhotra,Current,Salary,Credit,64839,2024-03-09,Hyderabad,High
HSBC11173,Sudha Joshi,Savings,Shopping,Debit,3843,2024-04-03,Vadodara,Low
HSBC11174,Suresh Verma,Fixed Deposit,Shopping,Debit,4301,2024-02-25,Indore,Low
HSBC11175,Aditya Gupta,Credit,Grocery,Credit,4064,2024-04-30,Ahmedabad,Low
HSBC11176,Sudha Singh,Savings,Grocery,Debit,3741,2024-01-04,Lucknow,Low
HSBC11177,Shobha Patel,Savings,Salary,Credit,42094,2024-05-16,Bhopal,Medium
HSBC11178,Sudha Bose,Credit,Education,Debit,5633,2024-12-15,Bhopal,Low
HSBC11179,Asha Nair,Current,Online Purchase,Debit,2880,2024-07-01,Indore,Low
HSBC11180,Asha Singh,Savings,Shopping,Debit,4094,2024-03-12,Mumbai,Low
HSBC11181,Ramesh Singh,Credit,Online Purchase,Debit,3525,2024-12-17,Lucknow,Low
HSBC11182,Rajesh Das,Fixed Deposit,Dining,Credit,6242,2024-11-22,Indore,Low
HSBC11183,Kiran Sharma,Credit,ATM Withdrawal,Debit,3165,2024-04-29,Surat,Low
HSBC11184,Sudha Rao,Savings,EMI,Debit,6003,2024-08-31,Lucknow,Low
HSBC11185,Arjun Rao,Credit,Education,Debit,6995,2024-09-15,Mumbai,Low
HSBC11186,Rohit Bose,Savings,Rent,Debit,10543,2024-10-07,Indore,Low
HSBC11187,Geeta Joshi,Fixed Deposit,Online Purchase,Debit,1694,2024-03-28,Vadodara,Low
HSBC11188,Neha Singh,Fixed Deposit,Online Purchase,Credit,3028,2024-06-16,Bhopal,Low
HSBC11189,Dinesh Verma,Current,Investment,Debit,42060,2024-12-06,Bengaluru,Medium
HSBC11190,Sunil Bose,Savings,Transfer,Credit,2382,2024-04-24,Bhopal,Low
HSBC11191,Harish Agarwal,Savings,Dining,Debit,2671,2024-07-14,Lucknow,Low
HSBC11192,Mala Malhotra,Current,Salary,Credit,31029,2024-02-14,Delhi,Medium
HSBC11193,Neha Nair,Current,Investment,Credit,9150,2024-07-13,Surat,Low
HSBC11194,Aarav Iyer,Savings,Education,Credit,7118,2024-07-17,Kolkata,Low
HSBC11195,Kiran Reddy,Current,Travel,Debit,3937,2024-10-02,Indore,Low
HSBC11196,Geeta Nair,Current,Transfer,Credit,5969,2024-04-22,Ahmedabad,Low
HSBC11197,Geeta Kumar,Credit,Utilities,Debit,4734,2024-11-02,Pune,Low
HSBC11198,Nisha Das,Savings,Rent,Debit,10610,2024-10-20,Ahmedabad,Low
HSBC11199,Deepa Bose,Credit,Insurance,Debit,5735,2024-04-17,Indore,Low
HSBC11200,Manish Patel,Current,ATM Withdrawal,Debit,3234,2024-06-02,Indore,Low
HSBC11201,Aditya Sharma,Fixed Deposit,EMI,Debit,18723,2024-07-19,Delhi,Medium
HSBC11202,Usha Iyer,Credit,Insurance,Credit,3244,2024-10-07,Kolkata,Low
HSBC11203,Arjun Kumar,Credit,Investment,Debit,32925,2024-12-29,Chennai,Medium
HSBC11204,Geeta Joshi,Current,Shopping,Debit,1080,2024-03-15,Hyderabad,Low
HSBC11205,Deepa Mehta,Savings,EMI,Debit,17627,2024-03-16,Kolkata,Medium
HSBC11206,Anita Joshi,Savings,Grocery,Debit,6122,2024-04-01,Mumbai,Low
HSBC11207,Anjali Das,Credit,Education,Debit,1724,2024-01-18,Delhi,Low
HSBC11208,Sunita Rao,Fixed Deposit,Rent,Debit,14359,2024-03-29,Lucknow,Low
HSBC11209,Dinesh Gupta,Fixed Deposit,ATM Withdrawal,Debit,2926,2024-07-07,Mumbai,Low
HSBC11210,Anjali Singh,Savings,Utilities,Debit,7093,2024-09-17,Hyderabad,Low
HSBC11211,Priya Tiwari,Fixed Deposit,Rent,Debit,18869,2024-09-04,Lucknow,Medium
HSBC11212,Anita Iyer,Current,Grocery,Credit,1981,2024-10-02,Bengaluru,Low
HSBC11213,Lata Sharma,Fixed Deposit,Healthcare,Debit,4603,2024-09-22,Indore,Low
HSBC11214,Shobha Mishra,Savings,Investment,Credit,12151,2024-12-03,Bhopal,Low
HSBC11215,Anjali Joshi,Current,Grocery,Debit,3222,2024-10-21,Hyderabad,Low
HSBC11216,Aditya Gupta,Credit,ATM Withdrawal,Credit,4150,2024-03-04,Jaipur,Low
HSBC11217,Nisha Reddy,Current,Shopping,Debit,5614,2024-09-22,Bhopal,Low
HSBC11218,Sanjay Mishra,Fixed Deposit,Utilities,Debit,3501,2024-06-09,Jaipur,Low
HSBC11219,Amit Agarwal,Current,Insurance,Debit,4157,2024-03-13,Chennai,Low
HSBC11220,Deepa Kumar,Current,Education,Credit,3690,2024-11-14,Kolkata,Low
HSBC11221,Vikram Mishra,Credit,Rent,Debit,20859,2024-05-10,Lucknow,Medium
HSBC11222,Anita Kumar,Current,Grocery,Debit,5860,2024-11-20,Nagpur,Low
HSBC11223,Suresh Reddy,Current,Shopping,Credit,6163,2024-01-14,Surat,Low
HSBC11224,Sunita Gupta,Credit,Utilities,Credit,3374,2024-10-07,Kolkata,Low
HSBC11225,Vikram Nair,Savings,EMI,Debit,10826,2024-04-25,Chennai,Low
HSBC11226,Aarav Singh,Fixed Deposit,Online Purchase,Credit,8485,2024-02-23,Vadodara,Low
HSBC11227,Anjali Joshi,Credit,Education,Debit,5411,2024-10-19,Indore,Low
HSBC11228,Sanjay Mishra,Credit,Education,Debit,4808,2024-03-28,Pune,Low
HSBC11229,Dinesh Joshi,Credit,Transfer,Credit,4263,2024-07-25,Ahmedabad,Low
HSBC11230,Shobha Kumar,Credit,Grocery,Debit,427,2024-03-20,Lucknow,Low
HSBC11231,Rohit Kumar,Fixed Deposit,Healthcare,Credit,6611,2024-07-08,Nagpur,Low
HSBC11232,Sunita Agarwal,Fixed Deposit,Insurance,Credit,1750,2024-06-30,Vadodara,Low
HSBC11233,Geeta Das,Credit,Rent,Debit,27639,2024-04-27,Chennai,Medium
HSBC11234,Neha Iyer,Fixed Deposit,Transfer,Debit,1650,2024-11-20,Delhi,Low
HSBC11235,Vikram Shah,Savings,Utilities,Credit,3368,2024-09-09,Vadodara,Low
HSBC11236,Aarav Malhotra,Current,Shopping,Debit,325,2024-12-12,Bhopal,Low
HSBC11237,Sunil Singh,Fixed Deposit,Grocery,Credit,3648,2024-08-05,Nagpur,Low
HSBC11238,Sunil Reddy,Current,Online Purchase,Debit,3236,2024-09-27,Lucknow,Low
HSBC11239,Ramesh Patel,Fixed Deposit,Online Purchase,Debit,5744,2024-04-25,Bengaluru,Low
HSBC11240,Vikram Reddy,Current,Travel,Debit,1443,2024-08-04,Ahmedabad,Low
HSBC11241,Dinesh Joshi,Credit,Online Purchase,Debit,1465,2024-03-01,Chennai,Low
HSBC11242,Nisha Bose,Credit,Rent,Credit,9482,2024-11-19,Surat,Low
HSBC11243,Lata Mehta,Credit,Online Purchase,Debit,1765,2024-08-25,Bhopal,Low
HSBC11244,Shanta Bose,Savings,EMI,Debit,11175,2024-06-17,Chennai,Low
HSBC11245,Amit Singh,Savings,EMI,Debit,11564,2024-08-08,Ahmedabad,Low
HSBC11246,Suresh Gupta,Current,Shopping,Debit,3693,2024-01-04,Bengaluru,Low
HSBC11247,Ravi Shah,Fixed Deposit,Shopping,Credit,2072,2024-05-17,Delhi,Low
HSBC11248,Prakash Chopra,Current,Utilities,Debit,4190,2024-01-03,Pune,Low
HSBC11249,Suresh Singh,Current,Rent,Credit,14056,2024-01-17,Bengaluru,Low
HSBC11250,Suresh Bose,Credit,Utilities,Debit,4567,2024-09-10,Vadodara,Low
HSBC11251,Rohit Nair,Fixed Deposit,Travel,Debit,4869,2024-02-26,Delhi,Low
HSBC11252,Priya Kumar,Current,EMI,Credit,8690,2024-12-16,Hyderabad,Low
HSBC11253,Sneha Nair,Fixed Deposit,Online Purchase,Debit,1607,2024-09-05,Delhi,Low
HSBC11254,Anita Shah,Current,Investment,Credit,28978,2024-05-23,Vadodara,Medium
HSBC11255,Anjali Verma,Current,Dining,Debit,810,2024-02-22,Nagpur,Low
HSBC11256,Mahesh Agarwal,Current,Salary,Debit,59280,2024-11-18,Lucknow,High
HSBC11257,Kavya Shah,Savings,Utilities,Credit,9241,2024-08-06,Mumbai,Low
HSBC11258,Shanta Mehta,Savings,ATM Withdrawal,Debit,3153,2024-09-25,Chennai,Low
HSBC11259,Manish Shah,Credit,Shopping,Credit,2770,2024-02-26,Chennai,Low
HSBC11260,Rekha Verma,Credit,Investment,Credit,26729,2024-01-25,Bengaluru,Medium
HSBC11261,Rahul Sharma,Savings,Dining,Debit,3054,2024-11-06,Delhi,Low
HSBC11262,Anita Joshi,Credit,Online Purchase,Debit,5477,2024-06-04,Delhi,Low
HSBC11263,Arjun Sharma,Current,EMI,Debit,7525,2024-09-27,Surat,Low
HSBC11264,Rekha Shah,Credit,Salary,Credit,74931,2024-02-24,Bengaluru,High
HSBC11265,Ramesh Singh,Savings,Education,Debit,2581,2024-12-26,Ahmedabad,Low
HSBC11266,Arjun Gupta,Credit,Rent,Debit,15319,2024-04-13,Jaipur,Medium
HSBC11267,Kavya Patel,Current,Salary,Credit,54513,2024-10-13,Pune,High
HSBC11268,Rekha Chopra,Savings,ATM Withdrawal,Credit,8618,2024-08-02,Jaipur,Low
HSBC11269,Mahesh Sharma,Current,Education,Debit,4026,2024-10-16,Mumbai,Low
HSBC11270,Suresh Rao,Fixed Deposit,Insurance,Debit,4052,2024-02-08,Bengaluru,Low
HSBC11271,Prakash Das,Fixed Deposit,Healthcare,Debit,2170,2024-01-02,Bengaluru,Low
HSBC11272,Harish Mehta,Savings,ATM Withdrawal,Debit,2438,2024-08-21,Jaipur,Low
HSBC11273,Usha Verma,Credit,ATM Withdrawal,Credit,3354,2024-04-24,Mumbai,Low
HSBC11274,Sunil Shah,Credit,Grocery,Credit,4751,2024-05-22,Bhopal,Low
HSBC11275,Rohit Verma,Savings,Dining,Credit,4876,2024-01-01,Lucknow,Low
HSBC11276,Amit Agarwal,Credit,EMI,Debit,7570,2024-10-08,Chennai,Low
HSBC11277,Rohit Malhotra,Credit,EMI,Credit,15000,2024-04-22,Nagpur,Low
HSBC11278,Meena Joshi,Credit,Online Purchase,Debit,765,2024-10-25,Delhi,Low
HSBC11279,Dinesh Verma,Current,Transfer,Credit,3111,2024-07-21,Bengaluru,Low
HSBC11280,Prakash Shah,Fixed Deposit,EMI,Debit,17244,2024-02-17,Ahmedabad,Medium
HSBC11281,Pooja Chopra,Current,Transfer,Credit,1926,2024-04-02,Lucknow,Low
HSBC11282,Sanjay Sharma,Credit,Utilities,Credit,961,2024-07-20,Lucknow,Low
HSBC11283,Ramesh Mehta,Savings,Utilities,Debit,100,2024-07-25,Delhi,Low
HSBC11284,Usha Kumar,Savings,Education,Debit,4503,2024-01-11,Delhi,Low
HSBC11285,Aarav Patel,Current,Salary,Credit,68164,2024-01-07,Vadodara,High
HSBC11286,Aarav Singh,Credit,ATM Withdrawal,Credit,6243,2024-03-12,Ahmedabad,Low
HSBC11287,Harish Chopra,Current,Rent,Debit,18244,2024-05-16,Lucknow,Medium
HSBC11288,Sunil Singh,Savings,Transfer,Credit,6629,2024-05-31,Delhi,Low
HSBC11289,Mahesh Malhotra,Current,Grocery,Credit,3860,2024-06-29,Lucknow,Low
HSBC11290,Sanjay Shah,Fixed Deposit,Insurance,Debit,5940,2024-02-27,Ahmedabad,Low
HSBC11291,Aditya Singh,Current,Grocery,Debit,1342,2024-03-01,Pune,Low
HSBC11292,Neha Patel,Current,Salary,Credit,71205,2024-11-03,Bengaluru,High
HSBC11293,Anita Kumar,Credit,Dining,Credit,4909,2024-09-12,Lucknow,Low
HSBC11294,Rekha Verma,Savings,Transfer,Debit,2098,2024-03-17,Vadodara,Low
HSBC11295,Kavya Nair,Current,Shopping,Debit,4132,2024-02-04,Delhi,Low
HSBC11296,Harish Malhotra,Credit,Utilities,Debit,718,2024-03-06,Bengaluru,Low
HSBC11297,Dinesh Reddy,Credit,Travel,Debit,6843,2024-11-21,Pune,Low
HSBC11298,Rohit Shah,Fixed Deposit,Shopping,Debit,2924,2024-09-30,Ahmedabad,Low
HSBC11299,Sunil Mishra,Current,EMI,Debit,7367,2024-12-21,Vadodara,Low
HSBC11300,Manish Gupta,Current,EMI,Credit,14477,2024-01-09,Pune,Low
HSBC11301,Mala Bose,Current,ATM Withdrawal,Credit,660,2024-03-12,Chennai,Low
HSBC11302,Geeta Kumar,Fixed Deposit,Salary,Debit,78656,2024-01-29,Nagpur,High
HSBC11303,Rohit Singh,Current,EMI,Credit,15763,2024-12-25,Delhi,Medium
HSBC11304,Shobha Gupta,Fixed Deposit,Transfer,Debit,2973,2024-01-16,Bengaluru,Low
HSBC11305,Rekha Kumar,Savings,Salary,Credit,62592,2024-04-03,Ahmedabad,High
HSBC11306,Rohit Das,Credit,Shopping,Debit,1234,2024-08-15,Vadodara,Low
HSBC11307,Aarav Iyer,Savings,Utilities,Debit,7585,2024-09-14,Bengaluru,Low
HSBC11308,Aarav Rao,Fixed Deposit,Insurance,Debit,4336,2024-10-10,Nagpur,Low
HSBC11309,Ravi Tiwari,Credit,Insurance,Debit,7216,2024-09-24,Kolkata,Low
HSBC11310,Rohit Mehta,Fixed Deposit,Dining,Credit,9103,2024-04-04,Indore,Low
HSBC11311,Mala Agarwal,Savings,Transfer,Credit,2115,2024-07-13,Bengaluru,Low
HSBC11312,Sneha Reddy,Fixed Deposit,Salary,Credit,74825,2024-02-09,Pune,High
HSBC11313,Ramesh Nair,Savings,Salary,Credit,63121,2024-01-06,Vadodara,High
HSBC11314,Nisha Mehta,Current,Dining,Credit,4570,2024-05-17,Delhi,Low
HSBC11315,Harish Tiwari,Savings,Healthcare,Debit,5584,2024-06-07,Mumbai,Low
HSBC11316,Amit Iyer,Fixed Deposit,Travel,Debit,4115,2024-07-19,Nagpur,Low
HSBC11317,Amit Kumar,Savings,EMI,Debit,7277,2024-03-17,Mumbai,Low
HSBC11318,Shobha Rao,Fixed Deposit,Education,Debit,3434,2024-05-28,Bengaluru,Low
HSBC11319,Kavya Chopra,Savings,ATM Withdrawal,Credit,2478,2024-12-14,Lucknow,Low
HSBC11320,Kavya Joshi,Credit,Shopping,Credit,1592,2024-05-28,Pune,Low
HSBC11321,Shanta Malhotra,Savings,ATM Withdrawal,Debit,2198,2024-11-08,Surat,Low
HSBC11322,Vikram Kumar,Fixed Deposit,Grocery,Credit,4610,2024-06-07,Jaipur,Low
HSBC11323,Neha Bose,Savings,Shopping,Credit,3234,2024-10-22,Pune,Low
HSBC11324,Amit Gupta,Savings,Salary,Credit,60406,2024-05-12,Ahmedabad,High
HSBC11325,Ravi Chopra,Current,Online Purchase,Debit,1130,2024-05-26,Kolkata,Low
HSBC11326,Vijay Agarwal,Current,Shopping,Debit,3675,2024-11-15,Pune,Low
HSBC11327,Rekha Gupta,Fixed Deposit,Travel,Credit,6187,2024-11-13,Lucknow,Low
HSBC11328,Sneha Shah,Savings,Utilities,Credit,831,2024-07-11,Bengaluru,Low
HSBC11329,Harish Rao,Savings,Salary,Debit,48240,2024-08-27,Lucknow,Medium
HSBC11330,Sunil Chopra,Savings,Grocery,Debit,1476,2024-07-22,Vadodara,Low
HSBC11331,Anita Mehta,Fixed Deposit,EMI,Debit,16616,2024-12-25,Nagpur,Medium
HSBC11332,Rajesh Singh,Credit,Shopping,Debit,3435,2024-08-28,Bengaluru,Low
HSBC11333,Deepa Nair,Savings,Online Purchase,Debit,7701,2024-08-08,Ahmedabad,Low
HSBC11334,Deepa Patel,Current,ATM Withdrawal,Debit,5237,2024-12-16,Kolkata,Low
HSBC11335,Meena Verma,Current,Grocery,Credit,1759,2024-12-30,Ahmedabad,Low
HSBC11336,Vijay Das,Current,Insurance,Credit,4682,2024-01-28,Delhi,Low
HSBC11337,Anita Nair,Credit,Utilities,Debit,1019,2024-12-18,Vadodara,Low
HSBC11338,Aditya Malhotra,Credit,ATM Withdrawal,Debit,4882,2024-01-06,Jaipur,Low
HSBC11339,Ramesh Mehta,Savings,Investment,Debit,35897,2024-06-11,Mumbai,Medium
HSBC11340,Kavya Chopra,Current,Travel,Debit,6412,2024-12-11,Kolkata,Low
HSBC11341,Ravi Das,Savings,Online Purchase,Debit,5713,2024-11-23,Surat,Low
HSBC11342,Arjun Patel,Current,Investment,Credit,11701,2024-12-22,Jaipur,Low
HSBC11343,Aditya Agarwal,Fixed Deposit,Salary,Credit,63178,2024-01-08,Pune,High
HSBC11344,Rekha Sharma,Credit,ATM Withdrawal,Debit,7017,2024-03-04,Nagpur,Low
HSBC11345,Sudha Chopra,Fixed Deposit,Shopping,Debit,565,2024-06-20,Delhi,Low
HSBC11346,Pooja Chopra,Fixed Deposit,EMI,Debit,10716,2024-03-24,Jaipur,Low
HSBC11347,Anita Rao,Credit,Transfer,Credit,1615,2024-11-13,Bhopal,Low
HSBC11348,Arjun Gupta,Savings,Grocery,Credit,4281,2024-07-29,Delhi,Low
HSBC11349,Sudha Agarwal,Savings,Dining,Debit,4776,2024-08-03,Hyderabad,Low
HSBC11350,Manish Chopra,Fixed Deposit,Utilities,Debit,100,2024-03-04,Pune,Low
HSBC11351,Geeta Malhotra,Fixed Deposit,Grocery,Debit,3833,2024-12-03,Chennai,Low
HSBC11352,Nisha Malhotra,Current,Grocery,Debit,5515,2024-01-17,Mumbai,Low
HSBC11353,Priya Kumar,Credit,Transfer,Credit,3380,2024-03-28,Surat,Low
HSBC11354,Anita Shah,Fixed Deposit,Salary,Credit,41910,2024-01-27,Vadodara,Medium
HSBC11355,Harish Malhotra,Current,Online Purchase,Debit,3152,2024-06-11,Jaipur,Low
HSBC11356,Aditya Malhotra,Current,Grocery,Debit,984,2024-09-15,Delhi,Low
HSBC11357,Harish Rao,Credit,Transfer,Credit,3014,2024-01-14,Kolkata,Low
HSBC11358,Aarav Tiwari,Current,Grocery,Debit,4494,2024-02-10,Surat,Low
HSBC11359,Dinesh Sharma,Current,Online Purchase,Debit,3777,2024-11-30,Bhopal,Low
HSBC11360,Manish Iyer,Current,Travel,Credit,1918,2024-07-12,Vadodara,Low
HSBC11361,Ravi Patel,Credit,Grocery,Credit,10658,2024-02-22,Delhi,Low
HSBC11362,Geeta Agarwal,Savings,Grocery,Credit,4548,2024-04-02,Delhi,Low
HSBC11363,Vikram Bose,Credit,ATM Withdrawal,Credit,7092,2024-07-30,Delhi,Low
HSBC11364,Sudha Gupta,Current,Insurance,Debit,6133,2024-06-09,Lucknow,Low
HSBC11365,Prakash Joshi,Current,Rent,Debit,14203,2024-01-17,Delhi,Low
HSBC11366,Asha Reddy,Fixed Deposit,Online Purchase,Debit,523,2024-01-03,Bengaluru,Low
HSBC11367,Usha Verma,Savings,Salary,Credit,72774,2024-03-19,Hyderabad,High
HSBC11368,Rekha Singh,Current,Grocery,Credit,3932,2024-02-12,Nagpur,Low
HSBC11369,Rohit Verma,Credit,Shopping,Debit,1662,2024-05-30,Ahmedabad,Low
HSBC11370,Sudha Malhotra,Fixed Deposit,ATM Withdrawal,Credit,6078,2024-04-11,Lucknow,Low
HSBC11371,Meena Rao,Savings,Education,Debit,1823,2024-09-06,Kolkata,Low
HSBC11372,Prakash Malhotra,Credit,Transfer,Credit,7616,2024-11-06,Kolkata,Low
HSBC11373,Anita Mehta,Credit,EMI,Debit,14225,2024-01-18,Jaipur,Low
HSBC11374,Ravi Tiwari,Fixed Deposit,Rent,Debit,19189,2024-11-26,Jaipur,Medium
HSBC11375,Amit Rao,Savings,Utilities,Debit,2052,2024-05-05,Delhi,Low
HSBC11376,Deepa Reddy,Credit,Utilities,Debit,4188,2024-01-05,Pune,Low
HSBC11377,Aarav Nair,Current,Shopping,Debit,6083,2024-07-16,Chennai,Low
HSBC11378,Ramesh Mehta,Current,Grocery,Credit,1592,2024-11-07,Bhopal,Low
HSBC11379,Vikram Tiwari,Fixed Deposit,Insurance,Debit,4144,2024-01-26,Vadodara,Low
HSBC11380,Sudha Bose,Savings,Online Purchase,Debit,1969,2024-03-04,Ahmedabad,Low
HSBC11381,Aditya Agarwal,Credit,Education,Credit,3970,2024-10-21,Mumbai,Low
HSBC11382,Geeta Iyer,Current,Transfer,Credit,3563,2024-09-30,Bhopal,Low
HSBC11383,Usha Patel,Credit,Dining,Credit,7222,2024-06-03,Chennai,Low
HSBC11384,Kiran Reddy,Fixed Deposit,Grocery,Debit,6034,2024-09-09,Surat,Low
HSBC11385,Sneha Rao,Credit,Insurance,Debit,7297,2024-03-03,Indore,Low
HSBC11386,Rekha Agarwal,Savings,Grocery,Credit,1818,2024-01-06,Bengaluru,Low
HSBC11387,Arjun Nair,Fixed Deposit,Salary,Credit,50556,2024-10-02,Mumbai,High
HSBC11388,Sneha Verma,Savings,Utilities,Debit,1012,2024-02-08,Chennai,Low
HSBC11389,Asha Agarwal,Fixed Deposit,Rent,Credit,21602,2024-03-05,Pune,Medium
HSBC11390,Kavya Tiwari,Fixed Deposit,Dining,Debit,5616,2024-09-24,Jaipur,Low
HSBC11391,Sunita Tiwari,Fixed Deposit,Dining,Debit,1731,2024-04-25,Delhi,Low
HSBC11392,Ravi Iyer,Savings,EMI,Debit,17830,2024-05-04,Lucknow,Medium
HSBC11393,Deepa Gupta,Savings,Online Purchase,Credit,5239,2024-07-16,Hyderabad,Low
HSBC11394,Sudha Singh,Credit,Salary,Credit,55863,2024-09-27,Jaipur,High
HSBC11395,Kiran Iyer,Fixed Deposit,Dining,Debit,4539,2024-07-05,Kolkata,Low
HSBC11396,Prakash Agarwal,Current,Transfer,Credit,4313,2024-05-22,Kolkata,Low
HSBC11397,Aditya Iyer,Savings,Utilities,Debit,3442,2024-08-23,Bengaluru,Low
HSBC11398,Meena Sharma,Fixed Deposit,Dining,Debit,1646,2024-05-15,Delhi,Low
HSBC11399,Mala Gupta,Credit,Shopping,Credit,523,2024-01-28,Ahmedabad,Low
HSBC11400,Meena Reddy,Savings,Grocery,Debit,3459,2024-08-04,Hyderabad,Low
HSBC11401,Sanjay Mehta,Fixed Deposit,Salary,Credit,40841,2024-02-25,Lucknow,Medium
HSBC11402,Sneha Shah,Savings,Salary,Credit,43664,2024-01-19,Surat,Medium
HSBC11403,Meena Shah,Savings,Travel,Credit,6369,2024-07-26,Kolkata,Low
HSBC11404,Lata Singh,Current,Investment,Debit,12485,2024-05-17,Ahmedabad,Low
HSBC11405,Deepa Joshi,Current,EMI,Credit,6647,2024-02-18,Bengaluru,Low
HSBC11406,Mahesh Agarwal,Fixed Deposit,Investment,Debit,13892,2024-12-18,Hyderabad,Low
HSBC11407,Aditya Nair,Savings,Utilities,Debit,2648,2024-12-07,Ahmedabad,Low
HSBC11408,Anita Nair,Savings,Salary,Credit,65663,2024-02-09,Bengaluru,High
HSBC11409,Aarav Agarwal,Credit,Online Purchase,Debit,1620,2024-02-26,Mumbai,Low
HSBC11410,Priya Tiwari,Credit,Transfer,Credit,3638,2024-03-26,Vadodara,Low
HSBC11411,Kavya Singh,Savings,Rent,Debit,10212,2024-10-06,Chennai,Low
HSBC11412,Sudha Verma,Credit,Shopping,Debit,4695,2024-06-03,Nagpur,Low
HSBC11413,Asha Das,Fixed Deposit,Utilities,Debit,3430,2024-07-29,Indore,Low
HSBC11414,Manish Kumar,Credit,Travel,Credit,2993,2024-12-22,Kolkata,Low
HSBC11415,Rekha Mehta,Savings,Salary,Debit,29956,2024-11-16,Lucknow,Medium
HSBC11416,Sunil Chopra,Current,Rent,Debit,8071,2024-06-18,Kolkata,Low
HSBC11417,Shobha Malhotra,Credit,Rent,Credit,13451,2024-11-09,Delhi,Low
HSBC11418,Anita Chopra,Credit,Rent,Debit,17423,2024-09-12,Bhopal,Medium
HSBC11419,Kavya Chopra,Current,Travel,Credit,2109,2024-09-06,Chennai,Low
HSBC11420,Vikram Iyer,Savings,Shopping,Credit,2968,2024-10-30,Delhi,Low
HSBC11421,Sneha Bose,Credit,Grocery,Debit,3903,2024-03-11,Pune,Low
HSBC11422,Sanjay Das,Current,Online Purchase,Debit,2809,2024-03-14,Nagpur,Low
HSBC11423,Suresh Malhotra,Savings,Rent,Credit,21451,2024-12-13,Lucknow,Medium
HSBC11424,Dinesh Malhotra,Fixed Deposit,Online Purchase,Credit,2727,2024-05-13,Bhopal,Low
HSBC11425,Nisha Agarwal,Credit,Salary,Credit,74272,2024-03-12,Lucknow,High
HSBC11426,Suresh Verma,Current,Shopping,Credit,325,2024-06-05,Delhi,Low
HSBC11427,Nisha Tiwari,Fixed Deposit,Healthcare,Debit,5405,2024-03-11,Jaipur,Low
HSBC11428,Prakash Nair,Credit,Shopping,Debit,1616,2024-08-03,Kolkata,Low
HSBC11429,Geeta Sharma,Savings,Online Purchase,Debit,3627,2024-06-03,Vadodara,Low
HSBC11430,Sunita Tiwari,Credit,Utilities,Debit,100,2024-10-16,Bhopal,Low
